,Date,Tweets
632,2021-05-28 22:00:20+00:00,Not using #mistX for trading on #uniswap is like not using protection while having sex. It might be cheaper by a few bux but once something unexpected happens you pay the price either way. #defi #SushiSwap $eth #Ethereum #mev #flashbots @_alchemistcoin
633,2021-05-28 19:35:01+00:00,#flashbots stewards can learn from the @gitcoin stewardship program 🤖⚡🏴‍☠️ https://t.co/GhPLumeMoO https://t.co/rJegRVlLwd
634,2021-05-28 11:56:16+00:00,"The speed of mining pools adopting #flashbots v0.2 w/ bundle merging is quite impressive, in spite of the breaking changes and the last-minute changes to the feature released.

Hashrate migration is still going on, v0.1 bundle cut-off time countdown: 3 days 🔜 https://t.co/Urmr0LxNbU"
635,2021-05-28 06:45:19+00:00,@_alchemistcoin  #mememagick #FlashBots #FlashDEX #GaslessDEX #MEVcrisis #MistX $Mist https://t.co/hIkdUizLVK
636,2021-05-28 06:06:35+00:00,@_alchemistcoin #MemeMagick #FlashBots #MistX $Mist #FlashDEX https://t.co/HQQls5hLU5
637,2021-05-27 23:39:58+00:00,@TrustlessState #flashbots v0.2 released 3 days ago. 🤖 https://t.co/A2z3OKnTIX
638,2021-05-27 23:23:28+00:00,Gas has been curiously low since #flashbots v0.2 was released 🤗  Coincidence?  I think not... $eth #ethereum https://t.co/UFHPm818n1 https://t.co/ipl81cnN9z
639,2021-05-27 15:29:04+00:00,Is he talking about #flashbots $mist https://t.co/UpEIQvexF5
640,2021-05-27 13:32:28+00:00,"I know I’ve been sharing a lot of $MIST stuff lately, but this really is a cool and unique way to handle swaps.

No more front running!

#flashbots https://t.co/QsbvUNrLEJ"
641,2021-05-27 13:08:08+00:00,"#DegenStuff💎

📡: “Our ethos is by the people for the people.
Our reputation is under-promise over-deliver.
And our road map is well… that there isn’t one”

https://t.co/e6ghD0BuAx

DYOR? @_alchemistcoin Rick and Morty visited u? :) 

#️⃣: $mist #mist #FLASHBOTS #MEV #defi"
642,2021-05-27 12:36:00+00:00,"mistX IS the cheapest solution for front-run and cancel protection rn.

Iykyk 💎⚗️

I don't even have to shill this, mando just doing ya a favor. 

#FlashDEX #Flashbots #MEV $MIST"
643,2021-05-27 07:25:53+00:00,"mistX is finally live! - The first FlashDEX utilizing Flashbots infrastructure to execute trades immune to MEV! Trade through Flashbots, no frontrunning and no sandwich attacks.
https://t.co/N91IflnkDE 
#flashbots #ct #cryptocurrencies #ethereum #fintech https://t.co/3l3u2upxW6"
644,2021-05-27 04:38:40+00:00,@NathanWorsley_ @_alchemistcoin #mistX #Flashbots @_alchemistcoin ⚗️⚡️🤖⚡️ https://t.co/C6AcbfBgx8
645,2021-05-27 02:51:40+00:00,"Introducing mistX by Alchemist.

Gasless swaps, Flashbots &amp; Miner Bribes.

https://t.co/AwhvZ86mtH 

#mistX $mist #Flashbots #FlashDEX"
646,2021-05-27 01:07:21+00:00,Just completed my first gasless token swap on https://t.co/69dFvQ1s6Y @_alchemistcoin @thegostep #gasless #mist #mistx #flashbots
647,2021-05-26 22:33:44+00:00,"Flashbots and @_alchemistcoin made history today!

✅ gasless DEX
✅ no cost on cancelled tx
✅ no gas, just sign the tx
✅ all coins available
✅ no front running 

$MIST #flashbots"
648,2021-05-26 17:40:47+00:00,"Who built this⚡️🤖Flashbots Bundle Explorer???

Such a well-designed handy tool for #flashbots v0.2, showcasing the number and details of multiple bundles in each ""flashblock"": 

https://t.co/Bf9aBFBv2y https://t.co/SknU3RoVRR"
649,2021-05-26 15:00:00+00:00,"Flashbots v0.2 is now out with bundle merging! 

As one of the early pools to support #Flashbots, we are proud supporters of this new product to encourage all stakeholders in mutually benefitting from equitable transaction inclusion! https://t.co/E5NUXcixOV"
650,2021-05-26 14:59:57+00:00,MEV is one of the hottest trends right now in the #DeFi space &amp; #Flashbots v0.2 came out this week. This means multiple bundles per block is now possible for miners connected to Flashbots. Learn more here: https://t.co/P4Q0QGxmb4 🤖⚡️
651,2021-05-26 08:07:58+00:00,"Teacher &amp; disciple
#flashbots $mist @_alchemistcoin
@Dire_0x  @bad_boy_ri_ri https://t.co/CXN6ltup9k"
652,2021-05-25 21:20:53+00:00,"Live sprinkling of 🚿 shower thoughts from #flashbots brainstorming session:

https://t.co/u8NX1mKdVq"
653,2021-05-25 14:00:00+00:00,"In today’s #PoW Round-Up, we cover:

#Flashbots bundle merging
One of the largest #Bitcoin difficulty adjustments

Plus news from @Ravencoin, @firoorg, @Dashpay, @beamprivacy, and @HNS.

https://t.co/Oejhmcjukw"
654,2021-05-25 09:23:27+00:00,"Who ever brings out the first low gas DEX on $ETH is going to win

#MEV vs #FSS

#Flashbots Vs #Arbitrum

$MIST Vs $LINK

Being early almost guarantees adoption. Users will not care how they mitigate front running. They will only care about low gas.

The bet is who will be 1st."
655,2021-05-25 04:38:22+00:00,Many blessings to #flashbots or @thegostep or whoever/whatever is casting their reduction spells on the $eth gas pump.
656,2021-05-24 23:29:45+00:00,"This is big... miners being able to include multiple bundles per block means #Flashbots utility just 100x.

Also means I need to speed up Project X 👀 https://t.co/s8K6Q3OMni"
657,2021-05-24 23:16:41+00:00,"The first #flashbots v0.2 block has been mined.

This is a great ELI5 thread on the major feature in our latest v0.2 release: bundle merging⚡🤖

Find out more: https://t.co/5kPUtYxuMn
(@drakefjustin does this count as a website🤔) https://t.co/0sVEyrLvwn https://t.co/iGV96mupeT"
658,2021-05-23 06:43:43+00:00,"ALC-MR-PTO
$mist ⚗️ 
#flashbots 🤖 https://t.co/D5hFkni2iY"
659,2021-05-22 14:21:01+00:00,"#Paradigm&amp;#39;s #Thesis - with #Charlie #Noyes, ...

https://t.co/Y3C4NSlGTS

#ATOM #Bitcoin #CharlieNoyes #Cosmos #Crypto #Eip1559 #Ethereum #EuropeGasPrices #Flashbots #Gas #GeorgiosKonstantopoulos #Mev #MinerextractableValue #Mining #Oil #Paradigm39s #Pos #SuZhu https://t.co/l0aRDKl5fb"
660,2021-05-22 11:42:19+00:00,"$Mist @_alchemistcoin it is no secret they are developing a gasless dex with the MEV research team #flashbots

NO GAS!

Basically, the transaction will talk directly to the miner, like a bribe

Mist or Crucible holders will benefit from transactions. As shown by #alchemist dev https://t.co/P42nEMV1Wi"
661,2021-05-22 08:26:42+00:00,"#Alchememe 
@_alchemistcoin  $Mist $Mistx #flashbots https://t.co/zOQYgnxerB"
662,2021-05-21 05:19:32+00:00,$mist $mistx #flashbots https://t.co/9mi9jmoKsY
663,2021-05-20 17:49:36+00:00,"⚡️🤖 #flashbots v0.2 coming with an improved bundle scoring and bundle merging so even more MEV will be executed in a fair way. Check out the latest specs at https://t.co/ec0OrHEabb
In the meantime #flashbots are cutting through the waves of EIP-1559."
664,2021-05-20 04:55:48+00:00,Bought dip again. Going to have to get a whole sleeve tattooed when this moons now $MIST #alchemist #MEV #flashbots
665,2021-05-19 10:41:10+00:00,"I like where this is going.... 
#flashbots #DeFi #ETHGasPrice
$mist!?
Watch full podcast here https://t.co/gRMGFS6KX7 https://t.co/q92q4szbYy"
666,2021-05-18 21:19:02+00:00,👀 🤖v0.2 #flashbots
667,2021-05-18 20:17:55+00:00,"the only bright moment in a week is the #flashbots brainstorming sessions

weekly flashback to the good old days of fluid and no bullshit discussion that is actually productive, genuine and pleasant"
668,2021-05-18 11:13:28+00:00,"Mad Alchemist
#flashbots #MEV
#DeFi #NFT $mist https://t.co/vYcNpql8al"
669,2021-05-18 00:04:23+00:00,"What is miner extractable value (MEV), aka frontrunning?   
@DefiantNews explores this and takes a look at the current state of DeFi projects working on this issue. 
https://t.co/yu39onHnPk #DeFi #DeFiNews #MEV #frontrunning #flashbots #keeperDAO $ROOK $SCRT #ArcherDAO $ARCH"
670,2021-05-17 15:34:49+00:00,@coingecko #flashbots #mist $mist https://t.co/SEClyge3HK
671,2021-05-17 00:32:09+00:00,"@_alchemistcoin #flashbots announcement on the Alchemist Twitter page 🧐

#alchemist $mist"
672,2021-05-16 11:07:31+00:00,@textazz @thegostep @Crypto_Daily Man I love Will Ferrell! LMAO #flashbots hunts #MEV
673,2021-05-16 09:35:41+00:00,"Flashbots vs mev 😄
@thegostep @Crypto_Daily
#flashbots #MEV
#DeFi https://t.co/QOBDlD3gYD"
674,2021-05-16 01:51:22+00:00,"#Flashbots and projects like Zeneth will give everyone superpowers 🚀

https://t.co/bjrLkCQxur"
675,2021-05-15 20:08:34+00:00,just solved #flashbots MMORPG https://t.co/ICvM95UE1U
676,2021-05-15 16:57:35+00:00,"@bertcmiller Searchers could detect who the bad actors are by slightly varying the input wei, but ultimately there is no way to stop miners from stealing every single wei from #flashbots searchers."
677,2021-05-15 13:38:24+00:00,Thread from the early days of #flashbots ideation (before it was called that). Can’t believe how quickly this became a reality! https://t.co/5KoIhx5nOf
678,2021-05-15 04:56:47+00:00,"#Flashbots dashboard 👀

$ETH #Ethereum #crypto
https://t.co/zD1ze34EPU"
679,2021-05-14 22:27:16+00:00,This is such a cool feature that I'd be surprised if every wallet doesn't integrate this natively in the near future. #flashbots https://t.co/RuERQnB6Kd
680,2021-05-13 22:59:05+00:00,"6/ @fiiiu_  is one of those guys who understands how the universe works a little better than most. Before sailing among #flashbots and being the lead researcher at @OpenZeppelin, Alejo was deep in quantum physics."
681,2021-05-13 21:08:30+00:00,"$MIST: No dev team. No road map. Unlimited potential! #flashbots 

@LeaksBlockchain - i feel honored to see my gif in your video https://t.co/3KVRSTnlvH"
682,2021-05-13 18:19:04+00:00,"April #Flashbots transparency report covers:

- 1430% month-on-month growth in bundles that landed on chain
- Major release Flashbots v0.2
- Mining pools mining Flashbots bundles that constitute 84% ethereum hashrate
- War of the Bots
- Bandits of Ethereum’s Uncles
...
👇👇👇 https://t.co/kNErwGnXvc"
683,2021-05-13 16:51:54+00:00,"You can still join us on @ETHGlobal #Scaling #Ethereum finale! @tkstanczak has just started presenting Ray Tracing🔛

@ETHGlobal #TheMerge #Flashbots

Go to https://t.co/0kG880PmH9 https://t.co/DK1W7Mmr7H"
684,2021-05-13 15:58:36+00:00,"#Flashbots Community Call happening NOW:
- Release of Flashbots Transparency Dashboard, 
- Flashbots Alpha v0.2
- Flashbots Research: MEV on ETH2!

Agenda: https://t.co/3FpwNpAmH2
Dial-in: https://t.co/4Jxc47soPR https://t.co/yJNFmxRubt"
685,2021-05-13 09:52:54+00:00,"Is this the future of MEV post #TheMerge🌓?
@nethermindeth 🤝@LidoFinance 🤝#flashbots ⚡️🤖
Ray Tracing, an @ETHGlobal Scaling Ethereum hackathon finalist.
https://t.co/h4QeYlsTPB"
686,2021-05-13 06:15:44+00:00,"A lot of intensive work had gone into it, we're proud and happy to hack with @nethermindeth and #flashbots on that https://t.co/GX7H99dSP1"
687,2021-05-13 05:51:41+00:00,"Check out @ETHGlobal finalist ""Ray Tracing"" 

when research meets hackathon: the poetic fluid collab on prototyping the future of MEV post the Merge https://t.co/JLgiaPDud3 

h/t to @nethermindeth @LidoFinance and #flashbots involved in making it happen so fast⚡️ https://t.co/jFer3BVyjW https://t.co/eipzq98uKF"
688,2021-05-12 16:09:23+00:00,"Not all #MEV is the same. Why do we support #Flashbots MEV?  

Today @danhwang88 shared an article to explain Flashbots, Miner Extracted Value, and how we can incentivize good behavior benefitting the overall ecosystem.

https://t.co/U1EmIfvKqG"
689,2021-05-11 22:54:23+00:00,"🧠 collective org design iteration irl

first #flashbots retro session on the past 9 months since inception hosted by ⚓ sailing master 🏴‍☠️

🚨 what to STOP
⛽ what to CONTINUE
🛸 what to START https://t.co/ALZDzjryab"
690,2021-05-11 15:58:33+00:00,Disheartening to see #MEV mucking up the ethereum mainnet to the detriment of everyone else. What do you think is the right solution to address this growing issue? https://t.co/1e0bFfdvIF #flashbots
691,2021-05-11 15:26:34+00:00,#mist @_alchemistcoin #dex #gasless #ethereum #mev #flashbots #paradigm @paradigm https://t.co/iLQPdxXuET
692,2021-05-11 14:43:07+00:00,"Ethereum is a Dark Forest
@AmpleforthOrg @_alchemistcoin #flashbots
@thegostep @Fiskantes https://t.co/bYhJJjcyNi"
693,2021-05-11 13:42:57+00:00,#mist #shiba #flashbots https://t.co/3Ka0LkJwhF
694,2021-05-10 20:54:40+00:00,"can someone plz ask #flashbots to turn down the gas prices again, thx 🙏 https://t.co/h40mFqkX10"
695,2021-05-10 14:34:40+00:00,"what #flashbots crew hangout irl feels like:

meeting the brilliant minds hidden behind the always-online multi-timezone masquerade of aliens, anime and bots"
696,2021-05-10 11:16:16+00:00,"@aronvanammers @OpenEthereumOrg @URozmej And he has been working on it with Jackie Liu, our intern (because that is the kind of cool stuff that you do at internships at Nethermind).

We have also worked on something to show you with @LidoFinance and #flashbots. Stay tuned."
697,2021-05-10 11:14:13+00:00,@aronvanammers @OpenEthereumOrg @URozmej has been working on adding MEV to Nethermind over the last two weeks. What is more exciting -&gt; he combined it with Rayonism so we have a prototype of the #flashbots MEV for Eth2 that you will be able to play with soon. https://t.co/QW4bAyYD4n
698,2021-05-10 09:57:34+00:00,"Has the introduction of mev-geth led to a drop in #Ethereum client diversity (among miners)? Apparently 60-80% of hashrate now runs mev-geth.

wen mev-@OpenEthereumOrg, mev-@nethermindeth?

#MEV #flashbots"
699,2021-05-07 16:01:27+00:00,"Join us for #Flashbots Community Call next Thursday, May 13 at 9am PT:

- Multi-stage release of v0.2 (w/ breaking changes)
- Flashbots Transparency Dashboard v0 (reviewer needed)
- ETH2 MEV research + ETH2 prototype
- MEV-SGX spec
- Research-a-thon &amp; https://t.co/pdBccHWG67 plan https://t.co/veGEBsPwH1"
700,2021-05-07 11:45:25+00:00,Decentralized autonomous organizations (DAOs) investing in NFTs and #flashbots dominating the Ethereum network are trends to watch in Q2 2021 #Ethereum @Consensys #blockchain #DeFi #Stablecoin https://t.co/vkMK2hhZIU
701,2021-05-06 01:50:21+00:00,"1/ 🔥 Projects &amp; people in consideration for funding from Moloch DAO 🔥

We have three potential research guilds:
#Flashbots
@EthCatHerders 
@DeathGuild666"
702,2021-05-05 19:06:03+00:00,Liquidity Drop Bootstrapping event outsmarts the #frontrunningbot s  https://t.co/OzAohy75We #flashbots
703,2021-05-05 16:24:14+00:00,"@bertcmiller Interesting dichotomy for miners here. Had the txs been sent normally, miners would have made more money. Bots would have fought over the arb, either through high #flashbots bribes or PGA.  Flashbots eliminated the arb, costing miners higher bribes/PGA revenue."
704,2021-05-04 17:34:39+00:00,"It’s strange to me that public opinion on #flashbots seems mostly positive, since it seeks to normalize this idea that it is fair and just to reorder txns and siphon value from DeFi users https://t.co/amNERiQqwR"
705,2021-05-04 16:54:24+00:00,"Lets start with this to clear up any confusion about #Flashbots and @alchemist_coin 

Flashbots does not have a single coin that governs its tech, instead ""It’s an open research organization that is mostly agnostic to the application layer"" ~@thegostep

e.g. anyone can integrate"
706,2021-05-04 16:54:24+00:00,"My take on $MIST #UniV3 #MEV #Flashbots and #GasslessDex

All opinions stated are purely speculative - should always conduct your own research to come up with final conclusions. 

See thread below 
👇"
707,2021-05-04 08:53:59+00:00,@boxmining 2021 is the year of MEV #flashbots
708,2021-05-03 00:30:44+00:00,Everyone on the trigger for $ETH 3k tweets. Consider this my #flashbots front run
709,2021-05-02 10:35:22+00:00,"$MIST is an entirely new way to approach both yield farming AND the community governance that makes it possible.

#flashbots #MEV 🦸🏼‍♂️
ᴄᴀᴅᴇᴀᴜ ᴇɴᴛʀᴀɴᴛ?! https://t.co/Ah0qW5WTwW"
710,2021-05-01 22:04:57+00:00,"Bir arbirraj botu, mempool da bekleyen hatalı  bir işlemi görüp  karşılığını sonuçlandırarak   83k usdt yi 100 usdt olarak arbittajı karşıladı 

#flashbots #kriptopara #kripto https://t.co/0iSNeoSMcv"
711,2021-05-01 18:38:23+00:00,Some Alpha $Mist $Force #Flashbots #MEV https://t.co/QyyMtsmxFP
712,2021-05-01 04:44:57+00:00,I BOW TO THE #FLASHBOTS MAKERS.  GWEI AT 26.  The love is real frends. https://t.co/BikF7x1v8K #ethereum
713,2021-04-30 23:43:11+00:00,"Healthy retracement on @_alchemistcoin ⚗️

The guy who’s literally behind these insanely low #ETH gas fees (@thegostep #FLASHBOTS) has a crypto religion growing secretly with no plan.

Read between the lines. Full send 🚀

$MIST ⚗️ $ETH $UNI $VISR
$AMPL 🕑 $FORTH"
714,2021-04-30 19:25:15+00:00,"Issue #69 of @OurNetwork__ just dropped, featuring on-chain analysis from the top projects in #Web3 🚀

Highlights:
📈 @graphprotocol: 600m+ daily queries
📈 #Flashbots: miners have earned $24m to date
📈 @numerai: stakers earning ~190% APY
📈 @0xPolygon tx count now matches $ETH https://t.co/rMKWd0uZPm"
715,2021-04-30 19:10:16+00:00,@ObadiaAlex #FLASHBOTS https://t.co/XPsYsvLSU5
716,2021-04-30 10:38:06+00:00,"@moo9000 What I've heard, many PGA bots have been turned off because of #flashbots and various sandwitch trading traps people have set. Could all this be behind the significant drop in gas price, or is there perhaps something more to this?"
717,2021-04-29 00:17:05+00:00,"I will be listening to this multiple times! 
$MIST #Flashbots #MEV 
Phil Daian &amp; Stephane Gosselin: Flashbots – The Good, Bad and the Ugly of MEV 
https://t.co/nzWWVhUNlO"
718,2021-04-28 14:25:59+00:00,"Here is an educational piece from the team at @OilerNetwork. It explains why the Oiler team are paying very close attention to #MEV and #Flashbots.

https://t.co/l92rRrPpOg https://t.co/FGxytpZJHD"
719,2021-04-28 13:37:03+00:00,"Hello #Oiler's
Our team have been busy building @OilerNetwork - the blockchain native #derivatives platform. Here is an article from @tkstanczak that explains why our team are paying close attention to #MEV and #Flashbots. 🛢️🛢️🛢️https://t.co/ezEgfIHDsq"
720,2021-04-28 13:02:49+00:00,"“Coincidence of Wants” (Alice sells ETH for DAI, Bob sells DAI for ETH) match directly. Any excess is settled in the same tx with the best available AMM. The tx is sent by professional “solvers” which set tight slippage bounds and can use tools like #flashbots to avoid being 🥪 https://t.co/x8MiqoqlmG"
721,2021-04-28 12:59:04+00:00,"#MEV Explore by #Flashbots ⚡️🤖

https://t.co/JLoOV4gYiC"
722,2021-04-28 12:47:49+00:00,"#Flashbots – The Good, Bad and the Ugly of #MEV w/ @phildaian &amp; @thegostep 

https://t.co/J26ba1b3P2 https://t.co/qYVsi8iV91"
723,2021-04-28 11:47:21+00:00,"🚀NEW EPISODE 🚀
This week we are joined by Stephane @thegostep and Phil @phildaian, two of the brains behind #flashbots!, the research and development company focused on MEV ⬇️
https://t.co/Vu1QRCNj6n https://t.co/aeRMHWyDPq"
724,2021-04-27 18:44:29+00:00,@Tiefseher Guckt euch bitte die #gwei-Werte in der letzten Woche an! #flashbots verleihen #ethereum Flüüüügel! 🧚‍♀️
725,2021-04-27 00:37:12+00:00,"Noticed those gas fees dropping off a cliff?  It might have a little something to do with increased adoption of #Flashbots over traditional PGAs.. which just so happens to have a little something to do with $MIST

A lot more than meets the eye with this project...  

#MIST #UNIV3"
726,2021-04-26 12:09:24+00:00,"Vermutlich dank #Flashbots erlebt Ethereum vor EIP-1559 bereits heute deutlich niedrigere Gas Fees.
https://t.co/utLUWYe4eP"
727,2021-04-26 11:42:17+00:00,"Good morning $ETH heads!  Episode 124 - If you haven't noticed, the #gwei gas prices are low!  Why is that?  1) There are other options. 2) the gas limit has changed 3) #Flashbots are here and the miners and traders have made some sort of peace. #crypto https://t.co/xYzTASKa7s https://t.co/GPKNImuGnT"
728,2021-04-25 15:42:05+00:00,"@prashar_govind @_alchemistcoin All you need to do is TRUST!!
The DEVELOPERS and COMMUNITY working on this project are SOLVING the 'issue of 'human-greed'...

These O.G. ETH gangsters have been working on this problem since 2016!!
$MIST / #Flashbots / #alchemy  
(a humble ""noob"" that knows right from wrong)"
729,2021-04-25 11:15:37+00:00,"I guess, this marks the end of the bull run.

JK, it the effect of newly rolled out features: #flashbots, and increased block size. https://t.co/JmwPR45nNj"
730,2021-04-25 09:43:34+00:00,"35 #gwei!!! Die #eth-Gasfees sinken dramatisch in der letzten Woche! Stecken neuartige #flashbots dahinter, oder doch ""nur"" das Abwandern zur #binance-blockchain? https://t.co/3PIAPXMBc8"
731,2021-04-25 07:08:27+00:00,"The decline of gas price may be related to the deployment of #MEV. A report in March by #Flashbots shows that MEV-geth has been deployed by 12 #mining pools, accounting for 58.8% of the total #hashrate on chain, which may improve supply/demand mechanism &amp; transparency on blocks."
732,2021-04-24 19:10:39+00:00,"Design #Flashbots the org as a sandbox MMORPG for every type of players (humans w/ their bots⚡️🤖):

ferocious pvp killers, 
challenge achievers,
social players,
quest explorers? https://t.co/UylHbSnY4H"
733,2021-04-24 16:54:19+00:00,Nature is healing... #Flashbots #MEV https://t.co/ckHFQm1iOd
734,2021-04-24 14:11:16+00:00,"Now that PGA bots have been put to sleep by #flashbots, fees on Ethereum have decreased a lot. Trading on #uniswap is about to become a lot more fun!"
735,2021-04-23 20:29:22+00:00,"MEV capture, via the likes of #FlashBots, will boost the yield of validators significantly.

I expect the value of MEV to only increase as we move forward.

h/t @ObadiaAlex and the entire #FlashBots team

$ETH https://t.co/DdortzSL6Y"
736,2021-04-23 19:50:09+00:00,Been diving into the early #Flashbots data and *good lordy* $ETH miners just got gifted an incredible new source of revenue. ~5% extra revenue per block and that figure is only going to continue climbing. Few understand how profound an impact this has on $ETH's security budget 🤯
737,2021-04-22 10:03:39+00:00,"Mark your diary for this talk --&gt; MEV after The Merge with @nethermindeth and #Flashbots - FRI, April 23rd @ 20:00 UTC https://t.co/cZvguBhuz8"
738,2021-04-22 09:48:52+00:00,"MEV after The Merge with @nethermindeth &amp; #Flashbots - FRI, April 23rd @ 20:00 UTC

Tune in to catch this interesting talk by @ObadiaAlex &amp; @tkstanczak where they will talk about Flashbots in Eth1-Eth2 ⚡️🤖

@ETHGlobal Scaling #Ethereum https://t.co/rfEYJxntIq  schedule 👇"
739,2021-04-21 21:26:57+00:00,"Huge shout out to the #Flashbots team for their amazing work — we're super excited to partner in the future &amp; build more products in this space 🚀

Special thanks to @bertcmiller for the thorough investigations and initial write up: https://t.co/JWmaPwMfbj"
740,2021-04-21 21:26:57+00:00,"Last week the #Flashbots and Alchemy team uncovered a novel instance of MEV, quite possibly the first of its kind. Read on to hear the full story: 

https://t.co/pF7ahL0Ewv"
741,2021-04-21 16:19:54+00:00,"@fifikobayashi @bertcmiller How will #Chainlink 2.0 “Fair Sequencing Services (FSS) that use DONs to order user transactions on a blockchain, ... mitigating front-running, back-running, caused by miner-extractable value (MEV)” effect #flashbots and #flashloans?"
742,2021-04-21 07:24:18+00:00,Awesome @ObadiaAlex! 👍 #FlashBots https://t.co/RBYf71ISLp
743,2021-04-20 15:01:45+00:00,"My team and I rescued $7k with #Flashbots. Typical crypto-nerd Medium narrative here:
https://t.co/vULVAGtsDh"
744,2021-04-19 18:26:00+00:00,New #Flashbots Alpha comms channel for #traders &amp; miners lowering #Ethereum gas fees. Some say project is keeping txn costs low as incentivises miners to bundle txns. Also fights 'frontrunning' &amp; solves bloated gas prices of MEV techniques. @DefiantNews https://t.co/qHpETHA1rc https://t.co/ARIaOr9NY3
745,2021-04-18 22:26:02+00:00,"My favorite crypto projects of the week:
@ethereum all the way baby, ultrasound money with an insane roadmap in the upcoming months. huge scaling announcements from @zksync on zkPorter earlier this week. #flashbots are paving the way for lower gas costs

https://t.co/TNMKEHHnT2"
746,2021-04-18 13:08:14+00:00,@thegostep Haha your savage for that Grey Fox! #Flashbots &gt; #Flashboys
747,2021-04-18 06:11:35+00:00,"I am a fan of @AndreCronjeTech however I beg to differ:

#Flashbots has the luck of attracting a community of founder level talents WITHOUT A TOKEN in this noisy bull market.

Each day I wake up (or skip sleep) excited to work on the mission critical MEV problem w/ THE AVENGERS. https://t.co/LPQge6g9Zs https://t.co/dQFy17eZD1"
748,2021-04-16 00:48:53+00:00,"Are on-chain bidding wars taking place off-chain?? However you slice it, the lower gas fees are certainly welcome. #DeFi #DeFiNews #gas #Ethereum #flashbots https://t.co/WwCzGK8opD"
749,2021-04-15 18:36:24+00:00,"Recording of the 1st &amp; 2nd #Flashbots Community Call are now posted on our github pm repo:
https://t.co/cGSzU4HRhO

For the ⚡️🤖 community call earlier today:
- Slides: https://t.co/Tx5w2kUdvI
- Video recap:  https://t.co/sFxzocJ3r7 https://t.co/GWx3SZLapW"
750,2021-04-15 16:22:10+00:00,"Happening now: sneak peek preview of
#Flashbots Transparency Dashboard

on ⚡️🤖Flashbots Community Call #2 https://t.co/h5voLq60YN"
751,2021-04-14 15:56:24+00:00,"CZ (Binance Smart Chain) is not the problem, #flashbots are. #Ethereum"
752,2021-04-14 10:13:30+00:00,"#Flashbots MEV-Relay directly connects miners to bots to reduce bidding wars @thegostep @phildaian @tzhen @epheph @ObadiaAlex @fiiiu_ @jparyani @tkstanczak @bertcmiller @EdgarArout @taarushv @LukeYoungblood @RyRy79261 @akash_khosla @onewayfunction @suryabakshi @kafka2046

6/11"
753,2021-04-13 21:52:38+00:00,"012 #flashbots 
一己之力带起整个MEV板块，或是以太坊DeFi复兴的救世主
https://t.co/8txXpzb4kz  

2020年的Q1版，你可以在这里看到
https://t.co/nfGDNrnvkR"
754,2021-04-13 17:25:45+00:00,@thegostep Could you point me to #flashbots' Terms and Conditions and Privacy Policy of your MEV relay server?
755,2021-04-13 08:31:42+00:00,"I regards to MEV debacle going on, my current thesis is that it's one of picking sides.

$Rook is on the side of the traders.
#Flashbots reduces gas cost, thus is acting as a collective good, but is on the side of the miners.
$ARCH is on the side of miners.

Vote with your $$$."
756,2021-04-13 03:20:37+00:00,Median gas price is $4.05 $eth #Ethereum #flashbots
757,2021-04-13 03:16:45+00:00,New #flashbots report is out. Gas is lower again. Related? https://t.co/IDo485HMCo
758,2021-04-13 00:06:40+00:00,"There we go: 
#Flashbots March Transparency Report

everything you wanna know 
about Flashbots Alpha.

https://t.co/oxznWYuB9p"
759,2021-04-12 14:53:15+00:00,"legends

#FlashBots $mist ⚗️ @thegostep https://t.co/pj2IHquUyp"
760,2021-04-12 07:45:36+00:00,"To give you an idea of just how bananas we are at @DefiantNews we translated @danrobinson Dark Forest article into Azerbaijani to give it a euro horror vibe. 

Yes. 

I mean, who does that?

https://t.co/btwgpAnaYh

#flashbots #defi"
761,2021-04-12 07:04:47+00:00,"@TheCryptoLark Thanks #flashbots maybe ?
Still need to be confirmed but could be huge for Ethereum."
762,2021-04-12 06:10:00+00:00,Low fees #flashbots #eth  https://t.co/MTytwHIrH4
763,2021-04-11 21:37:58+00:00,"Great video on #mev , #flashbots and the #darkforest
Congrats and thank you @DirSchmidt and @DefiantNews https://t.co/UZDypf1Duh"
764,2021-04-11 19:15:08+00:00,Good thread on Flashbots and MEV for those looking to better understand the implications  #ETH #MEV #FLASHBOTS https://t.co/ZJKhivgvel
765,2021-04-11 18:14:06+00:00,In this episode of #Ethereum's dark forest: #flashbots learn about TOCTOU attacks https://t.co/vcOaAxEbOr
766,2021-04-11 15:23:15+00:00,"#flashbots

Nice to see low #gas

$UNI"
767,2021-04-11 14:32:23+00:00,#flashbots $mist ⚗️ $ampl 🕑 https://t.co/l7qjOqCoqu
768,2021-04-11 14:20:11+00:00,On an actual vacation for the 2nd time in four years -- never have I been so happy to miss low gas prices. $eth #flashbots https://t.co/vHHs9nHcZT
769,2021-04-11 03:49:55+00:00,"@_weeeeeeeeeee_ @fifikobayashi Do you mean analysis #flashbots adoption &amp; impact on lowering ETH gas price?
Or a list of mined blocks with #flashbots tx?"
770,2021-04-11 02:18:49+00:00,"shower thought inspired by coordination game mechanic who aims to fix modern day assembly:

instead of top down management, we delegate as much as we can, while encourage transparent journal sharing, periodically review key decisions made by contributors along #flashbots journey? https://t.co/F6XS1R5XxX https://t.co/UMhtaLAlNi"
